ind,name,michelin_award,city,country,lat,lon,image,chef,cuisine1,url,url2,Hotel_Name,h_lat,h_lon
2711,Alexander Herrmann by Tobias Bätz,TWO_STARS,Wirsberg,Germany,50.1073707,11.6069241,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/41b5e64815fc4071bc01eda126092e3e,Tobias Bätz,Creative,https://guide.michelin.com/en/bayern/wirsberg/restaurant/alexander-herrmann-by-tobias-batz,https://guide.michelin.com/en/bayern/wirsberg/restaurant/alexander-herrmann-by-tobias-batz,H4 Hotel Residenzschloss Bayreuth,49.9427199,11.5662881
2712,All'Enoteca,ONE_STAR,Canale,Italy,44.7969211,7.9931019,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e662b66b-d1e4-44bf-a294-39876b95ed24.jpg,Davide Palluda,Modern Cuisine,https://guide.michelin.com/en/piemonte/canale/restaurant/all-enoteca,https://guide.michelin.com/en/piemonte/canale/restaurant/all-enoteca,Relais San Maurizio,44.7056132,8.2093613
2713,Allium,ONE_STAR,Quimper,France,47.97616,-4.09825,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/70d74bb2-1754-416e-b583-32a93f312873.jpg,Lionel Hénaff,Creative,https://guide.michelin.com/en/bretagne/quimper/restaurant/allium,https://guide.michelin.com/en/bretagne/quimper/restaurant/allium,L'Océan Breton,47.8121072,-4.2202457
2714,Alt Wyk,ONE_STAR,Wyk,Germany,54.690147,8.5709235,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f78f1737-6a7e-49b7-ad42-fd738077fd66.jpg,René Dittrich,Classic Cuisine,https://guide.michelin.com/en/schleswig-holstein/wyk/restaurant/alt-wyk,https://guide.michelin.com/en/schleswig-holstein/wyk/restaurant/alt-wyk,BUDERSAND Hotel - Golf & Spa - Sylt,54.7612374,8.2963152
2715,Alte Baiz,ONE_STAR,Neuhausen,Germany,48.8182854,8.7698923,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/57b36106-3590-483c-8cdc-a08b118cec0e.jpg,Claudio Urru,Modern Cuisine,https://guide.michelin.com/en/baden-wurttemberg/neuhausen/restaurant/alte-baiz,https://guide.michelin.com/en/baden-wurttemberg/neuhausen/restaurant/alte-baiz,Le Méridien Stuttgart,48.7838477,9.1890496
2716,Alte Pfarrey,ONE_STAR,Neuleiningen,Deutschland,49.5421778,8.1383203,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/da48ddd6-2d2f-4692-8df7-b8fae0ad32fa.jpg,Silvio Lange,Modern French,https://guide.michelin.com/en/rheinland-pfalz/neuleiningen/restaurant/alte-pfarrey,https://guide.michelin.com/en/rheinland-pfalz/neuleiningen/restaurant/alte-pfarrey,Gartenhotel Heusser,49.4539431,8.1670122
2717,Angelo Sabatelli,ONE_STAR,Putignano,Italy,40.8500527,17.1227135,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a833d426f9a748e198744344522841f8,Angelo Sabatelli,Modern Cuisine,https://guide.michelin.com/en/puglia/putignano/restaurant/angelo-sabatelli,https://guide.michelin.com/en/puglia/putignano/restaurant/angelo-sabatelli,Il Melograno,40.9239631,17.2762972
2718,Anne de Bretagne,TWO_STARS,La Plaine-sur-Mer,France,47.1547317,-2.2134222,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7ca66b94-d94e-42cb-be8c-0cecb60bc015.jpg,Mathieu Guibert,Modern Cuisine,https://guide.michelin.com/en/pays-de-la-loire/la-plaine-sur-mer/restaurant/anne-de-bretagne,https://guide.michelin.com/en/pays-de-la-loire/la-plaine-sur-mer/restaurant/anne-de-bretagne,Hôtel Le Castel Marie-Louise,47.2811535,-2.407782
2719,Arabelle Meirlaen,ONE_STAR,Marchin,Belgium,50.4863858,5.2218357,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a8fb830169b045a08ca192c235e37362,Arabelle Meirlaen,Organic,https://guide.michelin.com/en/liege/marchin/restaurant/arabelle-meirlaen,https://guide.michelin.com/en/liege/marchin/restaurant/arabelle-meirlaen,Tropical Hotel,50.3456348,5.4663949
2720,Arbidel,ONE_STAR,Ribadesella,Spain,43.4611136,-5.0598138,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/1c23878fec1a4cf39ec9a92eefff0ebe,Jaime Uz Díaz,Modern Cuisine,https://guide.michelin.com/en/principado-de-asturias/ribadesella/restaurant/arbidel,https://guide.michelin.com/en/principado-de-asturias/ribadesella/restaurant/arbidel,CoolRooms Palacio de Luces Relais&Châteaux,43.5162811,-5.2885437
2721,Assa,ONE_STAR,Blois,France,47.570132,1.307985,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/186e2e59-7435-46c5-b3c5-6730fe630314.jpg,Anthony Maubert,Creative,https://guide.michelin.com/en/centre-val-de-loire/blois/restaurant/assa,https://guide.michelin.com/en/centre-val-de-loire/blois/restaurant/assa,Camping Château des Marais,47.6658227,1.5293795
2722,Atalaya,ONE_STAR,Alcossebre,Spain,40.2490542,0.2851265,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/81e46935ac4c4b02a325f4f4fef0ccfe,Emanuel Carlucci,Modern Cuisine,https://guide.michelin.com/en/comunidad-valenciana/alcossebre/restaurant/atalaya,https://guide.michelin.com/en/comunidad-valenciana/alcossebre/restaurant/atalaya,Four Seasons Hotel Baltimore,39.2825192,-76.602252
2723,Attisholz - le feu,ONE_STAR,Riedholz,Schweiz,47.2283252,7.575171,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7cdfe5ee-4416-4acf-bc4e-a51101407bca.jpg,Jörg Slaschek,French,https://guide.michelin.com/en/solothurn-region/riedholz/restaurant/attisholz-le-feu,https://guide.michelin.com/en/solothurn-region/riedholz/restaurant/attisholz-le-feu,Auberge,47.2168759,7.7880626
2724,Au Gré du Vent,ONE_STAR,Seneffe,Belgium,50.5161633,4.2619825,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/3cf8521ff03c4067a413b88c7578bf0d,Stéphanie Thunus,Market Cuisine,https://guide.michelin.com/en/hainaut/seneffe/restaurant/au-gre-du-vent,https://guide.michelin.com/en/hainaut/seneffe/restaurant/au-gre-du-vent,Hotel & Aparthotel Casteau Resort Mons Soignies,50.5092333,4.0027278
2725,Auberge Pom'Poire,ONE_STAR,Azay-le-Rideau,France,47.2830529,0.4450558,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/dc6ca31a-bad0-4108-a1d2-5c7ac6b61686.jpg,Bastien Gillet,Modern Cuisine,https://guide.michelin.com/en/centre-val-de-loire/azay-le-rideau/restaurant/auberge-pom-poire,https://guide.michelin.com/en/centre-val-de-loire/azay-le-rideau/restaurant/auberge-pom-poire,Les Trésorières,47.3905392,0.6814831
2726,Auberge St-Jean,ONE_STAR,Saint-Jean-de-Blaignac,France,44.8134003,-0.1391379,,Thomas L'Hérisson,Creative,https://guide.michelin.com/en/nouvelle-aquitaine/saint-jean-de-blaignac/restaurant/auberge-st-jean,https://guide.michelin.com/en/nouvelle-aquitaine/saint-jean-de-blaignac/restaurant/auberge-st-jean,Chateau Hotel & Spa Grand Barrail,44.9090926,-0.1919258
2727,Auberge St-Laurent,ONE_STAR,Sierentz,France,47.6540637,7.4539991,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/728f514e-c9a0-4dab-baf5-49840379b62c.jpg,Laurent Arbeit,Modern Cuisine,https://guide.michelin.com/en/grand-est/sierentz/restaurant/auberge-st-laurent,https://guide.michelin.com/en/grand-est/sierentz/restaurant/auberge-st-laurent,Hyperion Hotel Basel,47.5644444,7.6022221
2728,Auberge de Montfleury,ONE_STAR,Villeneuve-de-Berg,France,44.5636155,4.4711772,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e3829f06-7533-4e2c-a5a7-07499a47ed90.jpg,Richard Rocle,Modern Cuisine,https://guide.michelin.com/en/auvergne-rhone-alpes/villeneuve-de-berg/restaurant/auberge-de-montfleury,https://guide.michelin.com/en/auvergne-rhone-alpes/villeneuve-de-berg/restaurant/auberge-de-montfleury,Domaine de la plage 5 étoiles,44.673017,4.259628
2729,Auberge du Cep,ONE_STAR,Fleurie,France,46.1922138,4.6970687,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e5c48c63-e9f2-4ebe-8842-356bd3b2f83a.jpg,Aurélien Merot,Modern Cuisine,https://guide.michelin.com/en/auvergne-rhone-alpes/fleurie/restaurant/auberge-du-cep,https://guide.michelin.com/en/auvergne-rhone-alpes/fleurie/restaurant/auberge-du-cep,"Cour des Loges Lyon, a member of Radisson Individuals",45.7633552,4.8273366
2730,Auberge du Cheval Blanc,TWO_STARS,Lembach,France,49.003531,7.7902036,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d3bc6390-22f1-422e-815d-091a57fe595e.jpg,Pascal Bastian,Creative,https://guide.michelin.com/en/grand-est/lembach/restaurant/auberge-du-cheval-blanc4111,https://guide.michelin.com/en/grand-est/lembach/restaurant/auberge-du-cheval-blanc4111,Grand Hotel Filippo Niederbronn,48.9482651,7.6462259
2731,Auberge du Pont,ONE_STAR,Pont-du-Château,France,45.79738,3.2584394,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/284cb3e7-fbc2-40f6-bedf-197b63f07308.jpg,Rodolphe Regnauld,Modern Cuisine,https://guide.michelin.com/en/auvergne-rhone-alpes/pont-du-chteau/restaurant/auberge-du-pont37415,https://guide.michelin.com/en/auvergne-rhone-alpes/pont-du-chteau/restaurant/auberge-du-pont37415,Princesse Flore Hôtel 5 Étoiles à Royat Clermont-fd,45.7668493,3.0557334
2732,Auberge du Pont d'Acigné,ONE_STAR,Noyal-sur-Vilaine,France,48.1305627,-1.5346294,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/6c831ef42ffc473581bee4a81b4e5af8,Sylvain Guillemot,Modern Cuisine,https://guide.michelin.com/en/bretagne/noyal-sur-vilaine/restaurant/auberge-du-pont-d-acigne,https://guide.michelin.com/en/bretagne/noyal-sur-vilaine/restaurant/auberge-du-pont-d-acigne,Le Château D'apigné,48.092601,-1.763906
2733,Auga,ONE_STAR,Gijón,Spain,43.5465083,-5.6665859,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/68fb0d0ceee241879bb1011bc6343ab8,Gonzalo Pañeda Díaz,Traditional Cuisine,https://guide.michelin.com/en/principado-de-asturias/gijon/restaurant/auga,https://guide.michelin.com/en/principado-de-asturias/gijon/restaurant/auga,ARTIEM Asturias,43.5205192,-5.5616956
2734,Aux petits oignons,ONE_STAR,Jodoigne,Belgium,50.7418915,4.879794,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/2de2ec3cec104fd78caee9c278be763c,Stéphane Lefebvre,Modern Cuisine,https://guide.michelin.com/en/brabant-wallon/jodoigne/restaurant/aux-petits-oignons,https://guide.michelin.com/en/brabant-wallon/jodoigne/restaurant/aux-petits-oignons,Stanhope Hotel Brussels by Thon Hotels,50.8397332,4.3675181
2735,Bracali,TWO_STARS,Ghirlanda,Italy,43.0584193,10.8995225,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/15cb1660d2dc44d7829958a765a3df28,,Creative,https://guide.michelin.com/en/toscana/ghirlanda/restaurant/bracali,https://guide.michelin.com/en/toscana/ghirlanda/restaurant/bracali,Il Sassone - Tuscany Residence Hotel - Swimming Pool Hotel,43.011342,10.990839
2736,Bruno,ONE_STAR,Lorgues,France,43.4699245,6.3794424,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a0aeadf1-20f9-4e52-9cd1-83f35c98dcc8.jpg,Benjamin Bruno,Classic Cuisine,https://guide.michelin.com/en/provence-alpes-cote-dazur/lorgues/restaurant/bruno,https://guide.michelin.com/en/provence-alpes-cote-dazur/lorgues/restaurant/bruno,La Sentinelle,43.4649323,6.4777403
2737,Ca' Matilde,ONE_STAR,Rubbianino,Italy,44.652336,10.52569,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/89c856dcf5a543eebd7396f08dbcabf8,Andrea Incerti Vezzani,Modern Cuisine,https://guide.michelin.com/en/emilia-romagna/rubbianino/restaurant/ca-matilde,https://guide.michelin.com/en/emilia-romagna/rubbianino/restaurant/ca-matilde,Park Hotel Pacchiosi,44.8005715,10.3145501
2738,Cabaña Buenavista,TWO_STARS,El Palmar,Spain,37.92464,-1.163767,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/f954342b8d4343c8866d6d7aba6e7278,Pablo Gonzalez-Conejero Hilla,Creative,https://guide.michelin.com/en/region-de-murcia/region-de-murcia-el-palmar/restaurant/cabana-buenavista,https://guide.michelin.com/en/region-de-murcia/region-de-murcia-el-palmar/restaurant/cabana-buenavista,Caleia Mar Menor Golf & Spa Resort,37.743997,-0.9149374
2739,Caino,TWO_STARS,Montemerano,Italy,42.6220221,11.4906283,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/28be17e1c3e9455f825deaf3c03ef223,Valeria Piccini,Modern Cuisine,https://guide.michelin.com/en/toscana/montemerano/restaurant/caino,https://guide.michelin.com/en/toscana/montemerano/restaurant/caino,Saturnia Tuscany Hotel,42.6723594,11.5395469
2740,Camers Schlossrestaurant,ONE_STAR,Hohenkammer,Germany,48.4255402,11.5188582,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/386e28f5-5e94-45d0-9c9e-a761a8d942e5.jpg,Florian Vogel,Mediterranean Cuisine,https://guide.michelin.com/en/bayern/hohenkammer/restaurant/camers-schlossrestaurant,https://guide.michelin.com/en/bayern/hohenkammer/restaurant/camers-schlossrestaurant,"The Charles Hotel, a Rocco Forte Hotel",48.1427492,11.5624866
2741,Can Jubany,ONE_STAR,Calldetenes,Spain,41.929287,2.301967,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/d66ba167a773440684b6eac4d189ba11,Nandu Jubany,Modern Cuisine,https://guide.michelin.com/en/catalunya/calldetenes/restaurant/can-jubany,https://guide.michelin.com/en/catalunya/calldetenes/restaurant/can-jubany,Les Clarisses/Hotel Boutique,41.9285518,2.2566318
2742,Casa Marcial,TWO_STARS,La Salgar,Spain,43.4183926,-5.1928818,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/64b1b023e7d94802b2a76c2a3aa9b6c0,Nacho Manzano Sánchez,Creative,https://guide.michelin.com/en/principado-de-asturias/la-salgar/restaurant/casa-marcial,https://guide.michelin.com/en/principado-de-asturias/la-salgar/restaurant/casa-marcial,CoolRooms Palacio de Luces Relais&Châteaux,43.5162811,-5.2885437
2743,Casa Vissani,ONE_STAR,Baschi,Italy,42.7141448,12.2655765,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/5617d79f6ebc4b45bf0682696c55ffd3,Gianfranco Vissani,Creative,https://guide.michelin.com/en/umbria/baschi/restaurant/casa-vissani,https://guide.michelin.com/en/umbria/baschi/restaurant/casa-vissani,Relais Paradiso Resort & Spa Umbria,42.855969,12.507589
2744,Castel Marie-Louise,ONE_STAR,La Baule,France,47.2811387,-2.4078932,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e9b7aba5-fb28-4af7-a8d9-5550faf8cf54.jpg,Eric Mignard,Modern Cuisine,https://guide.michelin.com/en/pays-de-la-loire/la-baule/restaurant/castel-marie-louise,https://guide.michelin.com/en/pays-de-la-loire/la-baule/restaurant/castel-marie-louise,Hôtel Le Castel Marie-Louise,47.2811535,-2.407782
2745,Chai Gourmand,ONE_STAR,Beuzet,Belgium,50.5296583,4.7456131,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/9bda81a9c316496fa7578671a3550db8,Pierre Massin,Modern Cuisine,https://guide.michelin.com/en/namur/beuzet/restaurant/chai-gourmand,https://guide.michelin.com/en/namur/beuzet/restaurant/chai-gourmand,Stanhope Hotel Brussels by Thon Hotels,50.8397332,4.3675181
2746,Choko Ona,ONE_STAR,Espelette,France,43.3416,-1.4447745,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0faa1464-958c-4c1f-82cd-d2fbf9b51fd7.jpg,Clément Guillemot,Modern Cuisine,https://guide.michelin.com/en/nouvelle-aquitaine/espelette/restaurant/choko-ona,https://guide.michelin.com/en/nouvelle-aquitaine/espelette/restaurant/choko-ona,Le Régina Biarritz Hôtel & Spa - MGallery,43.4912643,-1.5515844
2747,Château de Massillan,ONE_STAR,Uchaux,France,44.23381,4.79443,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/fa18ab67-fddb-4779-889d-1cb1da3e5a3b.jpg,Christophe Chiavola,Modern Cuisine,https://guide.michelin.com/en/provence-alpes-cote-dazur/uchaux/restaurant/chateau-de-massillan,https://guide.michelin.com/en/provence-alpes-cote-dazur/uchaux/restaurant/chateau-de-massillan,La Vallée De Barry,44.3095792,4.7553488
2748,Château de Pray,ONE_STAR,Amboise,France,47.424971,1.0160758,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9fbe0b6d-91fd-4ee3-881c-970ffbbab689.jpg,Arnaud Philippon,Modern Cuisine,https://guide.michelin.com/en/centre-val-de-loire/amboise/restaurant/chateau-de-pray,https://guide.michelin.com/en/centre-val-de-loire/amboise/restaurant/chateau-de-pray,Château de Noizay,47.4224,0.8919419
2749,Château de la Treyne,ONE_STAR,Lacave,France,44.8494743,1.5253884,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/98ff0529-2588-4de8-80ad-f544a967828f.jpg,Stéphane Andrieux,Classic Cuisine,https://guide.michelin.com/en/occitanie/lacave/restaurant/chateau-de-la-treyne,https://guide.michelin.com/en/occitanie/lacave/restaurant/chateau-de-la-treyne,Village de Montmarsis,44.7418444,1.3788542
2750,Cocinandos,ONE_STAR,Leon,Spain,42.6019852,-5.5810161,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/4c8e607ce8554056bb1274120819709c,Juanjo Pérez,Modern Cuisine,https://guide.michelin.com/en/castilla-y-leon/leon/restaurant/cocinandos,https://guide.michelin.com/en/castilla-y-leon/leon/restaurant/cocinandos,Hotel Occidental León Alfonso V,42.5985879,-5.5722966
2751,Colette - De Vijvers,ONE_STAR,Averbode,Belgium,51.0295141,4.9904679,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/155528f2f75e4240adf0c3a957754d3c,Thijs Vervloet,Modern French,https://guide.michelin.com/en/vlaams-brabant/averbode/restaurant/colette-de-vijvers,https://guide.michelin.com/en/vlaams-brabant/averbode/restaurant/colette-de-vijvers,Priorij Corsendonk Hotel,51.2842116,5.0102005
2752,Coto de Quevedo,ONE_STAR,Torre de Juan Abad,Spain,38.5799538,-3.0491664,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/d6d0eb2b77ad4ae5bcba09469fc8e609,José Antonio Medina Rubio,Traditional Cuisine,https://guide.michelin.com/en/castilla-la-mancha/torre-de-juan-abad/restaurant/coto-de-quevedo,https://guide.michelin.com/en/castilla-la-mancha/torre-de-juan-abad/restaurant/coto-de-quevedo,Hotel La Caminera Club de Campo,38.6661524,-3.3096791
2753,Culler de Pau,TWO_STARS,O Grove,Spain,42.4752854,-8.8957637,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a3d75cdea8cd4c2891519f1cba150733,Javier Olleros Rodríguez,Creative,https://guide.michelin.com/en/galicia/o-grove/restaurant/culler-de-pau,https://guide.michelin.com/en/galicia/o-grove/restaurant/culler-de-pau,Novavila Design Wine Hotel,42.5102157,-8.7022867
2754,Côté Cuisine,ONE_STAR,Carnac,France,47.5797015,-3.0786985,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/901023fa-fc69-4478-8103-197fad1e6cad.jpg,Stéphane Cosnier,Modern Cuisine,https://guide.michelin.com/en/bretagne/carnac/restaurant/cote-cuisine,https://guide.michelin.com/en/bretagne/carnac/restaurant/cote-cuisine,Sofitel Quiberon Thalassa sea & spa,47.4743335,-3.1039897
2755,Côté Jardin,ONE_STAR,Gien,France,47.6803325,2.6296242,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/e363ffe04c164e05a5eebd420b6d051c,Arnaud Billard,Creative,https://guide.michelin.com/en/centre-val-de-loire/gien/restaurant/cote-jardin,https://guide.michelin.com/en/centre-val-de-loire/gien/restaurant/cote-jardin,Les Bois du Bardelet - Camping en Val de Loire - Camping Chateaux de la Loire,47.6414556,2.614967
2756,D.One Restaurant,ONE_STAR,Montepagano,Italy,42.6772065,13.9897625,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/01f1161975a94815b31719c17712be40,Davide Pezzuto,Modern Cuisine,https://guide.michelin.com/en/abruzzo/montepagano/restaurant/d-one-restaurant-diffuso,https://guide.michelin.com/en/abruzzo/montepagano/restaurant/d-one-restaurant-diffuso,Hotel Villa Nacalua,42.5219213,14.1322456
2757,Dam,ONE_STAR,Nova Gorica,Slovenia,45.9580845,13.6621231,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b0c16bbc-36aa-46fa-b5a5-70afe9429c72.jpg,Uroš Fakuč,Modern Cuisine,https://guide.michelin.com/si/en/gorizia/nova-gorica/restaurant/dam,https://guide.michelin.com/en/gorizia/nova-gorica/restaurant/dam,"Park, Hotel & Entertainment",45.955025,13.6446445
2758,De Groene Lantaarn,TWO_STARS,Staphorst,Netherlands,52.6601777,6.2463623,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d51d12bc-ac16-4966-90f0-c2ae362ca3cd.jpg,Jarno Eggen,Creative,https://guide.michelin.com/en/overijssel/staphorst/restaurant/de-groene-lantaarn,https://guide.michelin.com/en/overijssel/staphorst/restaurant/de-groene-lantaarn,Hotel Giethoorn,52.714653,6.0804381
