name,blurb,michelin_award,city,country,lat,lon,image,chef,cuisine1,cuisine2,url,url2
Guarda Val,A 300-year-old former cow byre full of dark,ONE_STAR,Lenzerheide,Switzerland,46.7115885,9.5403887,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a7d74b92049e450895015dd4c22eeee3,,Regional Cuisine,Modern Cuisine,https://guide.michelin.com/en/graubunden/lenzerheide/restaurant/guarda-val179530,https://guide.michelin.com/en/graubunden/lenzerheide/restaurant/guarda-val179530
Gucci Osteria da Massimo Bottura,The cuisine of theatrical chef Massimo Bottura has arrived in,ONE_STAR,Florence,Italy,43.7698043,11.2567125,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/d5f9c3f3efcf443b807d89db5050cc22,Karime López,Modern Cuisine,,https://guide.michelin.com/en/toscana/firenze/restaurant/gucci-osteria-da-massimo-bottura,https://guide.michelin.com/en/toscana/firenze/restaurant/gucci-osteria-da-massimo-bottura
Gucci Osteria da Massimo Bottura,"Set amidst the luxury shops of Rodeo Drive, this osteria",ONE_STAR,Beverly Hills,United States,34.0683993,-118.4024313,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ff033858-d444-4a07-b7e3-80626c649199.jpg,Mattia Agazzi,Italian,Contemporary,https://guide.michelin.com/us/en/california/beverly-hills/restaurant/gucci-osteria-da-massimo-bottura-1190961,https://guide.michelin.com/en/california/beverly-hills/restaurant/gucci-osteria-da-massimo-bottura-1190961
Guido,"In the splendid setting of the 19C Villa Fontanafredda, where",ONE_STAR,Serralunga d'Alba,Italy,44.6414,7.98265,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/08fad708-511d-4ccf-b24f-a577ac802419.jpg,Ugo Alciati,Piedmontese,,https://guide.michelin.com/en/piemonte/serralunga-d-alba/restaurant/guido361561,https://guide.michelin.com/en/piemonte/serralunga-d-alba/restaurant/guido361561
Guido,Although from the outside this looks no different to the,ONE_STAR,Miramare,Italy,44.0328073,12.6219953,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/1b55c490413d4f018d3cf0f8e5cbb70b,Gian Paolo Raschi,Seafood,Modern Cuisine,https://guide.michelin.com/en/emilia-romagna/miramare/restaurant/guido,https://guide.michelin.com/en/emilia-romagna/miramare/restaurant/guido
Guillou Campagne,The family restaurant of the late-Pierrick Guillou is an,ONE_STAR,Schouweiler,Luxembourg,49.5804978,5.9556437,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/7eba9dd682554e0eb1090cd9a2e385fd,Guillaume Rotario,Classic French,,https://guide.michelin.com/en/luxembourg/schouweiler/restaurant/guillou-campagne,https://guide.michelin.com/en/luxembourg/schouweiler/restaurant/guillou-campagne
Gustav,"Sophisticated, stylish and straightforward. The modern decor of this restaurant",TWO_STARS,Frankfurt on the Main,Germany,50.1207676,8.6704255,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/47e54848-331f-4012-aa84-de5a8f3aa37e.jpg,Jochim Busch,Creative,Market Cuisine,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/gustav464093,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/gustav464093
Gusto,A particularly interesting restaurant overseen by award - winning chef Heinz,ONE_STAR,Almancil,Portugal,37.0633302,-8.0301921,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/788c0745-f8e6-40f1-bc51-4cbfd8df8155.jpg,Liborio Buonocore,Mediterranean Cuisine,,https://guide.michelin.com/en/faro-region/almancil/restaurant/gusto378372,https://guide.michelin.com/en/faro-region/almancil/restaurant/gusto378372
Gusto by Sadler,Claudio Sadler and chef Giorgio Pignagnoli have joined forces in,ONE_STAR,San Teodoro,Italy,40.8215359,9.6775825,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/010320768aeb45a6989ff5e96220f202,,Modern Cuisine,,https://guide.michelin.com/en/sardegna/san-teodoro/restaurant/gusto-by-sadler,https://guide.michelin.com/en/sardegna/san-teodoro/restaurant/gusto-by-sadler
Gut Lärchenhof,If you like to enjoy a meal with a view,ONE_STAR,Pulheim,Germany,51.0362026,6.7865908,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d5411b3f-6fc0-49bb-a1cd-9747f96dd7a6.jpg,Torben Schuster,Modern French,Creative,https://guide.michelin.com/en/nordrhein-westfalen/pulheim/restaurant/gut-larchenhof,https://guide.michelin.com/en/nordrhein-westfalen/pulheim/restaurant/gut-larchenhof
Gutshaus Stolpe,This beautiful estate with its carefully restored historical manor house,ONE_STAR,Stolpe,Germany,53.8723473,13.5625158,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/999a0679-3338-4d1b-9955-2405d0268ee2.jpg,Kai Weigand,Creative,,https://guide.michelin.com/en/mecklenburg-vorpommern/stolpe/restaurant/gutshaus-stolpe,https://guide.michelin.com/en/mecklenburg-vorpommern/stolpe/restaurant/gutshaus-stolpe
Guy Lassausaie,The chef’s great - grandfather created this restaurant in 1906,ONE_STAR,Chasselay,France,45.87267,4.77066,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/badaf8b5-75f9-4492-9ada-d1d51cb0035e.jpg,Guy Lassausaie,Modern Cuisine,,https://guide.michelin.com/en/auvergne-rhone-alpes/chasselay/restaurant/guy-lassausaie,https://guide.michelin.com/en/auvergne-rhone-alpes/chasselay/restaurant/guy-lassausaie
Guy Savoy,"Guy Savoy, act II, in the Hôtel de la Monnaie",THREE_STARS,Paris,France,48.8566248,2.3391955,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/db20006970b14e3da171c0119bb849fa,Guy Savoy,Creative,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/guy-savoy,https://guide.michelin.com/en/ile-de-france/paris/restaurant/guy-savoy
Gymkhana,Located in the heart of Mayfair yet inspired by the,ONE_STAR,London,United Kingdom,51.5085431,-0.141547,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/18936f44ccd94625ae1a75a7158c6af7,,Indian,,https://guide.michelin.com/gb/en/greater-london/london/restaurant/gymkhana,https://guide.michelin.com/en/greater-london/london/restaurant/gymkhana
GÜTSCH by Markus Neff,"High up on the Gütsch, at an altitude of 2",ONE_STAR,Andermatt,Switzerland,46.6559326,8.6275263,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/3fb77446248a434d9c30148bf333b6e6,,Classic French,Market Cuisine,https://guide.michelin.com/en/uri/andermatt/restaurant/gutsch-by-markus-neff,https://guide.michelin.com/en/uri/andermatt/restaurant/gutsch-by-markus-neff
GästeHaus Klaus Erfort,Classical style with a dash of creativity in Klaus Erfort,TWO_STARS,Saarbrücken,Deutschland,49.2295502,7.0076258,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/827f4933-364a-422c-bb7a-9a9fe01f76e4.jpg,Klaus Erfort,Classic French,,https://guide.michelin.com/en/saarland/saarbrucken/restaurant/gastehaus-klaus-erfort,https://guide.michelin.com/en/saarland/saarbrucken/restaurant/gastehaus-klaus-erfort
HAJIME,Owner-chef Hajime Yoneda boldly pursues a magnificent journey in,THREE_STARS,Osaka,Japan,34.688588,135.496058,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f70bda1e-6a37-47a5-bd56-d09f06233c89.jpg,Hajime YONEDA,Innovative,,https://guide.michelin.com/jp/en/osaka-region/osaka/restaurant/hajime,https://guide.michelin.com/en/osaka-region/osaka/restaurant/hajime
HANA-Kitcho,"Arashiyama Kitcho is located behind Minami-za, the theatre said",ONE_STAR,Kyoto,Japan,35.003443,135.772897,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/553af3d0-9096-40eb-85f2-91731976c6c7.JPG,Shigeyuki NAKAI,Japanese,,https://guide.michelin.com/jp/en/kyoto-region/kyoto/restaurant/hana-kitcho,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/hana-kitcho
HANE,"When it comes to gastronomy, savoring the freshest natural ingredients",ONE_STAR,SEOUL,South Korea,37.5275808,127.0348773,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/dc486b50-578c-4baa-8d31-4f721c2cbf76.jpg,Ju-yong CHOI,Sushi,,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/hane,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/hane
HIDE,Green Park provides the inspiration for this relaxed restaurant’s,ONE_STAR,London,United Kingdom,51.5061646,-0.1443833,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/47d0405776db43ef8b1adadacb150923,Ollie Dabbous,Modern British,,https://guide.michelin.com/gb/en/greater-london/london/restaurant/hide,https://guide.michelin.com/en/greater-london/london/restaurant/hide
HOMMAGE,Noboru Arai was born and raised in Asakusa and went,TWO_STARS,Tokyo,Japan,35.718485,139.79699,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/041dd83d4179474b8d98257cb7ee850f,Noboru ARAI,French,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/hommage,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/hommage
HRiSHi,"A charming, experienced family run this delightfully modernised country house",ONE_STAR,Bowness-on-Windermere,United Kingdom,54.3552138,-2.8815961,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/0687d52d0c044ddd820c31737760d6a0,Hrishikesh Desai,Modern Cuisine,,https://guide.michelin.com/gb/en/cumbria/bowness-on-windermere/restaurant/hrishi,https://guide.michelin.com/en/cumbria/bowness-on-windermere/restaurant/hrishi
Haerlin,The food at Haerlin is powerful and intensely flavoured. The,TWO_STARS,Hamburg,Germany,53.5554424,9.9914638,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/89e24d08-c733-4b03-978d-51e9caf754fb.jpg,Christoph Rüffer,Creative French,Classic Cuisine,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/haerlin,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/haerlin
Hakkasan Hanway Place,"Like so many things in life, the original is usually",ONE_STAR,London,United Kingdom,51.5172066,-0.1316651,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/b46458f65ed247ad94f18aa2869d8187,,Chinese,,https://guide.michelin.com/gb/en/greater-london/london/restaurant/hakkasan-hanway-place,https://guide.michelin.com/en/greater-london/london/restaurant/hakkasan-hanway-place
Hakkasan Mayfair,This seductive subterranean spot beckons you in through its discreet,ONE_STAR,London,United Kingdom,51.5101824,-0.1451152,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/38d1f49a0c314539ae22ee1362fe0fc0,,Chinese,,https://guide.michelin.com/gb/en/greater-london/london/restaurant/hakkasan-mayfair,https://guide.michelin.com/en/greater-london/london/restaurant/hakkasan-mayfair
Hakuun,Shingo Sakamoto’s dishes constantly change like drifting cloud. He,ONE_STAR,Tokyo,Japan,35.666061,139.718115,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5ee14434-08ab-44f6-86b3-7011b6d97abd.jpg,Shingo SAKAMOTO,Japanese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/hakuun,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/hakuun
Hambleton Hall,When it comes to the great country house hotels of,ONE_STAR,Hambleton,United Kingdom,52.6574319,-0.6680979,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/e5cc977485fc42d0b72179dc249092c2,Aaron Patterson,Classic Cuisine,,https://guide.michelin.com/gb/en/rutland/hambleton/restaurant/hambleton-hall,https://guide.michelin.com/en/rutland/hambleton/restaurant/hambleton-hall
Hana re,"Like so many sushi counters, this one too feels like",ONE_STAR,Costa Mesa,United States,33.6778676,-117.8854377,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/702e69ea-a9f9-4a75-9b22-b12025633bdb.jpg,Atsushi Yokoyama,Japanese,Sushi,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/hana-re,https://guide.michelin.com/en/california/us-costa-mesa/restaurant/hana-re
Hananoren Kagura,"Pillars and beams, and a counter fashioned from a single",ONE_STAR,Tokyo,Japan,35.6706348,139.7343796,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/15fb9d15-b47d-4597-95a2-03e46550e358.jpg,Hidetoshi NAKAMURA,Japanese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/hananoren-kagura,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/hananoren-kagura
Hand and Flowers,Tom Kerridge’s flagship restaurant sits within this characterful beamed,TWO_STARS,Marlow,United Kingdom,51.5696616,-0.7836567,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/048031e3a894450c9d6780b0e2a1ba4f,Tom Kerridge,Modern British,,https://guide.michelin.com/gb/en/buckinghamshire/marlow/restaurant/hand-and-flowers,https://guide.michelin.com/en/buckinghamshire/marlow/restaurant/hand-and-flowers
Hannappel,Knut and Ulrike Hannappel's restaurant is a total departure,ONE_STAR,Essen,Germany,51.4370622,7.1050518,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/00afb23f41a64356a0badfbaa7a54bf7,Knut Hannappel,Modern Cuisine,Classic Cuisine,https://guide.michelin.com/en/nordrhein-westfalen/essen/restaurant/hannappel,https://guide.michelin.com/en/nordrhein-westfalen/essen/restaurant/hannappel
Hansik Goo,‘Hansik’ means Korean food and ‘goo’ refers to Chef,ONE_STAR,Hong Kong,Hong Kong,22.2850215,114.1528913,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3fd06426-d0af-462c-a89d-7d393263f17b.jpg,,Korean,,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/hansik-goo-1198262,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/hansik-goo-1198262
Harbor House,Veering off into the wilds of Mendocino County is certainly,TWO_STARS,Elk,United States,39.135876,-123.719444,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/798dbee64ebc44d58b559191991e87ce,Matthew Kammerer,Californian,Creative,https://guide.michelin.com/us/en/california/elk/restaurant/harbor-house,https://guide.michelin.com/en/california/elk/restaurant/harbor-house
Harry's Piccolo,Boasting a welcoming and elegant ambience right in the heart,TWO_STARS,Trieste,Italy,45.6497647,13.7674965,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1c617c0c-322a-461e-81c3-abbb339fc996.jpg,Matteo Metullio,Creative,,https://guide.michelin.com/en/friuli-venezia-giulia/trieste/restaurant/harry-s-piccolo,https://guide.michelin.com/en/friuli-venezia-giulia/trieste/restaurant/harry-s-piccolo
Harutaka,Harutaka Takahashi honed his skills at Sukiyabashi Jiro where he,TWO_STARS,Tokyo,Japan,35.6692615,139.7591865,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/beabf9f7-907b-46e1-8cb1-97d2adfa4ad5.JPG,Harutaka TAKAHASHI,Sushi,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/harutaka,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/harutaka
Harwood Arms,"The Harwood Arms is a pub at heart, so bar",ONE_STAR,London,United Kingdom,51.4828975,-0.1964558,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/e2d2721ac4694ff4ad15ef48a6d29f5f,,Modern British,,https://guide.michelin.com/gb/en/greater-london/london/restaurant/harwood-arms,https://guide.michelin.com/en/greater-london/london/restaurant/harwood-arms
Hato,The first thing you notice is the mural of surging,ONE_STAR,Tokyo,Japan,35.7021906,139.7388429,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3a383d1d-1957-4a1c-bf64-c859b902bb01.JPG,Daichi KUMAGIRI,Sushi,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/hato,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/hato
Haubentaucher,"The lakeside location here is simply wonderful, the terrace a",ONE_STAR,Rottach-Egern,Germany,47.6953833,11.766113,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/02bd2ee8-4718-404c-816d-4c63a5e8bfcc.jpg,Alois Neuschmid,International,Market Cuisine,https://guide.michelin.com/en/bayern/rottach-egern/restaurant/haubentaucher,https://guide.michelin.com/en/bayern/rottach-egern/restaurant/haubentaucher
Haus Stemberg,"The culinary formula on offer here, dubbed ""two cuisines from",ONE_STAR,Velbert,Germany,51.3313091,7.0914851,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e040ea6c-1223-44e9-8154-a883cff77674.jpg,Sascha Stemberg,Market Cuisine,Modern Cuisine,https://guide.michelin.com/en/nordrhein-westfalen/velbert/restaurant/haus-stemberg,https://guide.michelin.com/en/nordrhein-westfalen/velbert/restaurant/haus-stemberg
Haut Bonheur de la Table,This mini - restaurant (barely six tables! ) located on the village,ONE_STAR,Cassel,France,50.7999474,2.4857285,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b5e06b5c-fcd3-4c94-8a8f-a3b1b2a571c1.jpg,Eugène Hobraiche,Modern Cuisine,,https://guide.michelin.com/en/hauts-de-france/cassel/restaurant/haut-bonheur-de-la-table,https://guide.michelin.com/en/hauts-de-france/cassel/restaurant/haut-bonheur-de-la-table
Hayato,"This entrance can be tricky to locate, set within the",TWO_STARS,Los Angeles,United States,34.0338072,-118.2418788,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/74f9e7d74fbf4b77bff46074573606ec,Brandon Hayato Go,Japanese,Seafood,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/hayato,https://guide.michelin.com/en/california/us-los-angeles/restaurant/hayato
Hedone,Don't be fooled by Balthazar Gonzalez's young age,ONE_STAR,Toulouse,France,43.5964008,1.4616287,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/773bcc41-dd39-4f41-8cdd-a0928e9a59f1.jpg,Balthazar Gonzalez,Creative,,https://guide.michelin.com/en/occitanie/toulouse/restaurant/hedone1024405,https://guide.michelin.com/en/occitanie/toulouse/restaurant/hedone1024405
Helen,"Founded in 2012, Helen has already made its mark among",ONE_STAR,Paris,France,48.8751015,2.3041705,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/574d277a-93d0-4e1f-bc3f-6822ee84d61f.jpg,Sebastien Carmona Porto,Seafood,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/helen,https://guide.michelin.com/en/ile-de-france/paris/restaurant/helen
Henne Kirkeby Kro,This 18C thatched inn has a contrastingly modern interior. Cooking,TWO_STARS,Henne,Denmark,55.7266717,8.2420292,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8ad9006e-1f39-437f-97e5-f6b14a7113c3.jpg,Paul Cunningham,Classic Cuisine,,https://guide.michelin.com/dk/en/southern-denmark/henne/restaurant/henne-kirkeby-kro,https://guide.michelin.com/en/southern-denmark/henne/restaurant/henne-kirkeby-kro
Herberg Onder de Linden,You’re in safe hands at the Herberg Onder de,ONE_STAR,Aduard,Netherlands,53.2582344,6.4576958,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/08ae150875694c609681980d38d6bebc,Steven Klein Nijenhuis,Asian Influences,,https://guide.michelin.com/en/groningen/aduard/restaurant/herberg-onder-de-linden,https://guide.michelin.com/en/groningen/aduard/restaurant/herberg-onder-de-linden
Hervé Busset,An elegant and pared - down modern interior that complements the,ONE_STAR,Conques,France,44.5945,2.3947792,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/91d6de2c-a57e-4540-93d2-7f5f06b3493d.jpg,Hervé Busset,Creative,,https://guide.michelin.com/en/occitanie/conques/restaurant/herve-busset,https://guide.michelin.com/en/occitanie/conques/restaurant/herve-busset
